ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
606|||Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|Ꭺ¹Ꮹ²Ꮤ²||ᏕᎯᎪᏩᏔ|de:higò:wahtā|You recently saw them (inanimate)|||dee2hi2goo1wah2ta2
607|||Ꮩ¹Ꭹ²-|Ꭰ̣²Ꮪ²³Ꮃ²||ᏙᎦᏚᎳ|dò:gadǔ:lā|They and I recently wanted them (inanimate)|||doo1ga2duu23la2
608||è:sdi:go:hv̌|Ꭱ¹ᏍᏗ²-|Ꭺ²Ꮂ²³Ꭲ||ᎡᏍᏗᎪᎲᎢ|è:sdi:go:hv̌:ɂi|You both saw him a while ago; You both were seen a while ago|||ee1sdii2goo2hvv23-i
609|||Ꮥ²Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꮃ²||ᏕᎩᎾᏚᎳ|de:ginadǔ:lā|You and I recently wanted them (inanimate)|||dee2gi2na2duu23la2
610||ge:sdi:go:hv̌|Ꭸ²ᏍᏗ²-|Ꭺ²Ꮂ²³Ꭲ||ᎨᏍᏗᎪᎲᎢ|ge:sdi:go:hv̌:ɂi|You both saw them (animate) a while ago; They saw you both a while ago|||gee2sdii2goo2hvv23-i
611||è:gini:go:hv̌|Ꭱ¹Ꭹ̣²Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎡᎩᏂᎪᎲᎢ|è:gini:go:hv̌:ɂi|You and I were seen a while ago|||ee1gi2nii2goo2hvv23-i
612||à:ní:lè|Ꭰ¹Ꮒ²-|ɂᎴ¹Ꭶ||ᎠᏂᎴᎦ|à:ní:lè:ga|They are climbing it|||aa1nii3lee1ga
613|||Ꮪ²-, Ꮪ²Ꮹ͓-|Ꮎ̣³Ꭰ||ᏚᎾᎠ|du:náɂa|He has flexible things|||duu2na3-a
614||||Ꭱ²Ꮩ²Ꮣ||ᎡᏙᏓ|e:do:da|Father|||ee2doo2da
615|||Ꮷ²-, Ꮷ²Ꮹ͓-|Ꭴ²Ꮧ²Ꮤ̣²ᏍᏗ||ᏧᏗᏔᏍᏗ|ju:di:tasdi|For him to drink drinks|||juu2dii2ta2sdi
616|||Ꮶ¹Ꭹ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏦᎦᏚᎩᏍᏗ|jò:gatǔ:gî:sdi|For them and me to drink alcoholic drinks|||joo1ga2tuu23gii32sdi
617|||Ꮣ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏓᎾᏓᎦᏙᏍᏓ|dà:nadaktǒ:sdā|They recently looked at each other|||daa1naa2da2ktoo23sda2
618||ò:jí:lè|Ꭳ¹Ꮵ²-|ɂᎴ¹Ꭶ||ᎣᏥᎴᎦ|ò:jí:lè:ga|They and I are climbing it|||oo1jii3lee1ga
619|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭵ²³ᏴᎢ||ᎤᎥᏴᎢ|ù"v||||uu1v
620|||Ꮵ̣²-, Ꭶ͓-|Ꭰ̣²Ꮪ²³Ꭶ²*||ᎦᏚᎦ|gaɂdǔ:gā|I recently drank something alcoholic|||ga-2duu23ga2
621|||Ꮷ¹Ꮒ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏧᎾᏚᎩᏍᏗ|jù:natǔ:gî:sdi|For them to drink alcoholic drinks|||juu1na2tuu23gii32sdi
622|||Ꮥ³Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏕᎾᏓᎦᏙᏍᏓ|dé:nadaktǒ:sdā|You and I recently looked at each other|||dee3na2da2ktoo23sda2
623||ò:sdí:lè|Ꭳ¹ᏍᏗ²-|ɂᎴ¹Ꭶ||ᎣᏍᏗᎴᎦ|ò:sdí:lè:ga|He and I are climbing it|||oo1sdii3lee1ga
624|||Ꮥ³Ꭹ²-|Ꭵ²³ᏴᎢ||ᏕᎩᎥᏴᎢ|dé:gī"v||||dee3gii2v
625||gv:yo:li:jv̌|Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎬᏲᎵᏨᎢ|gv:yo:li:jv̌:ɂi|I recognized you a while ago|||gvv2yoo2lii2jvv23-i
626|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|Ꭰ¹Ꭶ¹Ꮩ²³ᏍᏗ*||ᏕᎦᎦᏙᏍᏗ|de:gagà:tǒ:sdi|I am looking at them (inanimate)|||dee2ga2gaa1too23sdi
627|||Ꮧ̣²Ꮳ̣²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᏣᏚᎩᏍᏗ|dijatǔ:gî:sdi|For you to drink alcoholic drinks; For you all to drink alcoholic drinks|||di2ja2tuu23gii32sdi
628|||Ꮥ³Ꮣ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏕᏓᏓᎦᏙᏍᏓ|dé:dadaktǒ:sdā|All of us recently looked at each other|||dee3da2da2ktoo23sda2
629|||Ꮩ¹Ꭹ²-|Ꭵ²³ᏴᎢ||ᏙᎩᎥᏴᎢ|dò:gī"v||||doo1gii2v
630||tìdu:hv̀|Ꮨ̣²-|ɂ¹Ꮪ²Ꮂ¹Ꭶ||ᏘᏚᎲᎦ|tìdu:hv̀:ga|Let you bake things|||ti1duu2hvv1ga
631||ji:yo:li:jv̌|Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᏥᏲᎵᏨᎢ|ji:yo:li:jv̌:ɂi|I recognized him a while ago|||jii2yoo2lii2jvv23-i
632|||Ꮧ̣¹Ꭹ̣²-, Ꮧ̣¹Ꮖ͓-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᏆᏚᎩᏍᏗ|dìgwatǔ:gî:sdi|For me to drink alcoholic drinks|||di1gwa2tuu23gii32sdi
633|||Ꮩ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏙᏣᏓᎦᏙᏍᏓ|dò:jadaktǒ:sdā|They and I recently looked at each other|||doo1ja2da2ktoo23sda2
634|||Ꮪ¹Ꮒ²-|Ꭵ²³ᏴᎢ||ᏚᏂᎥᏴᎢ|dù:nī"v||||duu1nii2v
635||sdv:yo:li:jv̌|ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᏍᏛᏲᎵᏨᎢ|sdv:yo:li:jv̌:ɂi|I recognized you both a while ago; We two recognized you or you both a while ago|||sdvv2yoo2lii2jvv23-i
636|||Ꮶ¹Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏦᎩᎾᏚᎩᏍᏗ|jò:ginatǔ:gî:sdi|For him and me to drink alcoholic drinks|||joo1gi2na2tuu23gii32sdi
637|||Ꮩ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏙᏍᏓᏓᎦᏙᏍᏓ|dò:sdadaktǒ:sdā|He and I recently looked at each other|||doo1sda2da2ktoo23sda2
638|||Ꮥ²Ꭹ̣²Ꮒ²-|Ꭵ²³ᏴᎢ||ᏕᎩᏂᎥᏴᎢ|de:ginī"v||||dee2gi2nii2v
639|||Ꭴ¹Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎤᏓᏚᎵᎭ|ù:dadu:líha|He is wanting himself|||uu1da2duu2li3ha
640||gaji:yo:li:jv̌|Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎦᏥᏲᎵᏨᎢ|gaji:yo:li:jv̌:ɂi|I recognized them (animate) a while ago|||ga2jii2yoo2lii2jvv23-i
641|||Ꮧ̣²Ꭹ̣²Ꮒ²-|ɂ¹Ꮯ²³Ꮠ̣³Ꮧ||ᏗᎩᏂᏟᏐᏗ|diginì:hlǐ:sóhdi|For you and me to gather things|||di2gi2nii1hlii23soh3di
642|||Ꮧ̣²Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ||ᏗᏣᏓᎦᏙᏍᏓ|dijadaktǒ:sda|Let you all look at each other|||di2ja2da2ktoo23sda
643|||Ꮩ¹Ꭹ̣²Ꮒ²-|Ꭵ²³ᏴᎢ||ᏙᎩᏂᎥᏴᎢ|dò:ginī"v||||doo1gi2nii2v
644|||Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|ᏍᏗ²³Ꭶ²||ᏕᎯᏍᏗᎦ|de:hisdǐ:gā|You recently ate long things|||dee2hi2sdii23ga2
645|||Ꭸ³Ꮵ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎨᏦᎵᏍᏗ|gé:jo:lí:sdi|For them to recognize you all|||gee3joo2lii3sdi
646|||Ꭰ¹Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎠᏓᎦᏙᏍᏗ|à:dà:ktǒ:sdi|He is looking at himself|||aa1daa1ktoo23sdi
647|||Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᏣᏓᏚᎵᎭ|jadadu:líha|You are wanting yourself|||ja2da2duu2li3ha
648|||Ꮧ̣²ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ||ᏗᏍᏓᏓᎦᏙᏍᏓ|disdadaktǒ:sda|Let you both look at each other|||di2sdaa2da2ktoo23sda
649|||ᏍᏗ²-|Ꭵ⁴Ꮜ||ᏍᏛᏌ|sdv̋:sa|You both alone|||sdvv4sa
650|||Ꭺ²Ꮵ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎪᏦᎵᏍᏗ|go:jo:lí:sdi|For them and me to recognize them (animate)|||goo2joo2lii3sdi
651|||Ꭽ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎭᏓᎦᏙᏍᏗ|hadà:ktǒ:sdi|You are looking at yourself|||haa2daa1ktoo23sdi
652|||Ꭰ¹Ꮖ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎠᏆᏓᏚᎵᎭ|à:gwadadu:líha|I am wanting myself|||aa1gwaa2da2duu2li3ha
653|||Ꭲ¹Ꮵ²-|Ꭵ⁴Ꮜ||ᎢᏨᏌ|ì:jv̋:sa|You all alone|||ii1jvv4sa
654|||Ꭺ²ᏍᏗ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎪᏍᏙᎵᏍᏗ|go:sdo:lí:sdi|For him and me to recognize them (animate)|||goo2sdoo2lii3sdi
655|||Ꭰ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎠᎾᏓᎦᏙᏍᏗ|à:nadà:ktǒ:sdi|They are looking at themselves|||aa1naa2daa1ktoo23sdi
656|||Ꭲ¹Ꭶ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎢᎦᏓᏚᎵᎭ|ì:gadadu:líha|All of us are wanting ourselves|||ii1ga2da2duu2li3ha
657||dé:jv̌:yó|Ꮥ³Ꮵ²-|Ꭵ²³ᏲᎢ||ᏕᏨᏲᎢ|dé:jv̌:yóɂi|You all usually have long things|||dee3jvv23yo3-i
658|||Ꭲ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎢᎾᏓᎦᏙᏍᏗ|ì:nadà:ktǒ:sdi|You and I are looking at ourselves|||ii1na2daa1ktoo23sdi
659|||Ꭳ¹Ꭶ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎣᎦᏓᏚᎵᎭ|ò:gadadu:líha|They and I are wanting ourselves|||oo1ga2da2duu2li3ha
660||de:sdv̌:yó|Ꮥ²ᏍᏗ²-|Ꭵ²³ᏲᎢ||ᏕᏍᏛᏲᎢ|de:sdv̌:yóɂi|You both usually have long things|||dee2sdvv23yo3-i
661|||Ꭲ¹Ꮣ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎢᏓᏓᎦᏙᏍᏗ|ì:dadà:ktǒ:sdi|All of us are looking at ourselves|||ii1da2daa1ktoo23sdi
662|||Ꭴ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎤᎾᏓᏚᎵᎭ|ù:nadadu:líha|They are wanting themselves|||uu1na2da2duu2li3ha
663||ì:gi:hv̌|Ꭲ¹Ꭹ²-|Ꮂ²³Ꭲ||ᎢᎩᎲᎢ|ì:gi:hv̌:ɂi|All of us had something a while ago|||ii1gii2hvv23-i
664||widijìdu:hv̀|Ꮧ̣²Ꮵ̣²-, Ꮧ̣²Ꭶ͓-|ɂ¹Ꮪ²Ꮂ¹Ꭶ||ᏫᏗᏥᏚᎲᎦ|widijìdu:hv̀:ga|Let me bake things|||wi2di2ji1duu2hvv1ga
665|||Ꭳ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎣᏣᏓᎦᏙᏍᏗ|ò:jadà:ktǒ:sdi|They and I are looking at ourselves|||oo1ja2daa1ktoo23sdi
666|||Ꭹ̣²Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎩᎾᏓᏚᎵᎭ|ginadadu:líha|You and I are wanting ourselves|||gi2na2da2duu2li3ha
667||ò:gi:hv̌|Ꭳ¹Ꭹ²-|Ꮂ²³Ꭲ||ᎣᎩᎲᎢ|ò:gi:hv̌:ɂi|They and I had something a while ago|||oo1gii2hvv23-i
668|||Ꭳ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎣᏍᏓᏓᎦᏙᏍᏗ|ò:sdadà:ktǒ:sdi|He and I are looking at ourselves|||oo1sda2daa1ktoo23sdi
669|||Ꭳ¹Ꭹ̣²Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎣᎩᎾᏓᏚᎵᎭ|ò:ginadadu:líha|He and I are wanting ourselves|||oo1gi2na2da2duu2li3ha
670||ù:ni:hv̌|Ꭴ¹Ꮒ²-|Ꮂ²³Ꭲ||ᎤᏂᎲᎢ|ù:ni:hv̌:ɂi|They had something a while ago|||uu1nii2hvv23-i
671||gini:hv̌|Ꭹ̣²Ꮒ²-|Ꮂ²³Ꭲ||ᎩᏂᎲᎢ|gini:hv̌:ɂi|You and I had something a while ago|||gi2nii2hvv23-i
672||dé:jada:dohljv̌|Ꮥ³Ꮳ̣²Ꮣ²[Ꮣ͓]-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏣᏓᏙᎵᏨᎢ|dé:jada:dohljv̌:ɂi|You all were acquainted a while ago|||dee3ja2daa2dohl2jvv23-i
673||ò:gini:hv̌|Ꭳ¹Ꭹ̣²Ꮒ²-|Ꮂ²³Ꭲ||ᎣᎩᏂᎲᎢ|ò:gini:hv̌:ɂi|He and I had something a while ago|||oo1gi2nii2hvv23-i
674||de:sdada:dohljv̌|Ꮥ²ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏍᏓᏓᏙᎵᏨᎢ|de:sdada:dohljv̌:ɂi|You both were acquainted a while ago|||dee2sdaa2daa2dohl2jvv23-i
675|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꮀ³Ꭲ||ᎠᎩᎰᎢ|à:gihó:ɂi|I usually have something|||aa1gi2hoo3-i
676||ge:gohlgó|Ꭸ²Ꭹ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎨᎪᎵᎪᎢ|ge:gohlgó:ɂi|They usually recognize all of us|||gee2gohl2goo3-i
677||go:gohlgó|Ꭺ²Ꭹ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎪᎪᎵᎪᎢ|go:gohlgó:ɂi|They usually recognize them and me|||goo2gohl2goo3-i
678||ge:ginohlgó|Ꭸ²Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎨᎩᏃᎵᎪᎢ|ge:ginohlgó:ɂi|They usually recognize you and me|||gee2gi2nohl2goo3-i
679||go:ginohlgó|Ꭺ²Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎪᎩᏃᎵᎪᎢ|go:ginohlgó:ɂi|They usually recognize him and me|||goo2gi2nohl2goo3-i
680|||Ꮶ¹Ꮵ²-|ᎣᎵ͓²Ꭹ||ᏫᏦᏦᎵᎩ|wijò:johlgi|Let them and me understand things|||wi2joo1johl2gi
681|||Ꮧ̣²-, Ꮧ̣²Ꭶ̣²-|ᎣᎵ͓²Ꭹ||ᏫᏗᎪᎵᎩ|widigohlgi|Let him understand things; Let him recognize them (animate)|||wi2di2gohl2gi
682|||Ꮧ̣²Ꮒ²-|ᎣᎵ͓²Ꭹ||ᏫᏗᏃᎵᎩ|widinohlgi|Let them understand things; Let them recognize them (animate)|||wi2di2nohl2gi
683|||Ꮶ¹ᏍᏗ²-|ᎣᎵ͓²Ꭹ||ᏫᏦᏍᏙᎵᎩ|wijò:sdohlgi|Let him and me understand things|||wi2joo1sdohl2gi
684|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ᎣᎵ͓²Ꭶ²||ᏕᎪᎵᎦ|de:gohlgā|He recently understood things; He recently recognized them (animate)|||dee2gohl2ga2
685|||Ꭱ¹Ꭹ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᎩᎪᏩᏔ|è:gi:gò:wahta|Let all of us be seen|||ee1gii2goo1wah2ta
686|||Ꭱ¹Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏂᎪᏩᏔ|è:ni:gò:wahta|Let you and me see him|||ee1nii2goo1wah2ta
687|||Ꭱ¹Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏗᎪᏩᏔ|è:di:gò:wahta|Let all of us see him|||ee1dii2goo1wah2ta
688|||Ꭱ¹Ꮵ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏥᎪᏩᏔ|è:ji:gò:wahta|Let you all see him; Let you all be seen|||ee1jii2goo1wah2ta
689|||Ꭸ²Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏂᎪᏩᏔ|ge:ni:gò:wahta|Let you and me see them (animate)|||gee2nii2goo1wah2ta
690|||Ꭸ²Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏗᎪᏩᏔ|ge:di:gò:wahta|Let all of us see them (animate)|||gee2dii2goo1wah2ta
691|||ᏍᎩ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꮃ||ᏍᎩᎾᏚᎳ|sginadǔ:la|Let you or you both want us both|||sgi2na2duu23la
692|||Ꭸ²Ꮵ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏥᎪᏩᏔ|ge:ji:gò:wahta|Let you all see them (animate)|||gee2jii2goo1wah2ta
693|||Ꭱ¹ᏍᏗ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏍᏗᎪᏩᏔ|è:sdi:gò:wahta|Let you both see him; Let you both be seen|||ee1sdii2goo1wah2ta
694|||Ꭸ²ᏍᏗ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏍᏗᎪᏩᏔ|ge:sdi:gò:wahta|Let you both see them (animate)|||gee2sdii2goo1wah2ta
695|||Ꮧ̣²Ꮵ̣²-|Ꭺ¹Ꮹ²Ꮤ||ᏗᏥᎪᏩᏔ|diji:gò:wahta|Let you all see them (inanimate)|||di2jii2goo1wah2ta
696|||Ꭱ¹Ꭹ̣²Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᎩᏂᎪᏩᏔ|è:gini:gò:wahta|Let you and me be seen|||ee1gi2nii2goo1wah2ta
697||||Ꭲ¹Ꭹ²Ꮵ||ᎢᎩᏥ|ì:gi:ji|Your all's and my mother|||ii1gii2ji
698|||Ꭰ¹Ꮒ²-|ɂᎷ¹Ꭶ²||ᎠᏂᎷᎦ|à:ni:lù:gā|They recently climbed it|||aa1nii2luu1ga2
699||du:ne:hó|Ꮪ²-, Ꮪ²Ꮹ͓-|Ꮑ²Ꮀ³Ꭲ||ᏚᏁᎰᎢ|du:ne:hó:ɂi|He usually has liquid things|||duu2nee2hoo3-i
700|||Ꮥ³Ꭹ²-|ɂᎧ̣³Ꭽ||ᏕᎩᎧᎭ|dé:gi:káha|All of us have living things|||dee3gii2ka3ha
701|||Ꮧ̣²Ꮵ̣²-, Ꮧ̣²Ꭶ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᏫᏗᎦᎦᏙᏍᏓ|widigagà:tǒ:sda|Let me look at them (inanimate)|||wi2di2ga2gaa1too23sda
702||dà:nada:gowhtǐ:sgó|Ꮣ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏓᎾᏓᎪᏩᏘᏍᎪᎢ|dà:nada:gowhtǐ:sgóɂi|They are often seeing each other|||daa1naa2daa2gowh2tii23sgo3-i
703|||Ꭳ¹Ꮵ²-|ɂᎷ¹Ꭶ²||ᎣᏥᎷᎦ|ò:ji:lù:gā|They and I recently climbed it|||oo1jii2luu1ga2
704|||Ꮩ¹Ꭹ²-|ɂᎧ̣³Ꭽ||ᏙᎩᎧᎭ|dò:gi:káha|They and I have living things|||doo1gii2ka3ha
705|||Ꮨ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏔᎭᏗᏔ|ta:dǐ:ta|Let you drink drinks|||taa2dii23ta
706||dé:nada:gowhtǐ:sgó|Ꮥ³Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏕᎾᏓᎪᏩᏘᏍᎪᎢ|dé:nada:gowhtǐ:sgóɂi|You and I are often seeing each other|||dee3na2daa2gowh2tii23sgo3-i
707|||Ꮪ¹Ꮒ²-|ɂᎧ̣³Ꭽ||ᏚᏂᎧᎭ|dù:ni:káha|They have living things|||duu1nii2ka3ha
708|||Ꭳ¹ᏍᏗ²-|ɂᎷ¹Ꭶ²||ᎣᏍᏗᎷᎦ|ò:sdi:lù:gā|He and I recently climbed it|||oo1sdii2luu1ga2
709|||Ꮧ̣²Ꮧ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏗᏗᎭᏗᏔ|dida:dǐ:ta|Let all of us drink drinks|||di2daa2dii23ta
710||dé:dada:gowhtǐ:sgó|Ꮥ³Ꮣ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏕᏓᏓᎪᏩᏘᏍᎪᎢ|dé:dada:gowhtǐ:sgóɂi|All of us are often seeing each other|||dee3da2daa2gowh2tii23sgo3-i
711|||Ꮥ²Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᏕᎩᏂᎧᎭ|de:gini:káha|You and I have living things|||dee2gi2nii2ka3ha
712|||Ꮧ̣³Ꮒ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏗᏂᎭᏗᏔ|dína:dǐ:ta|Let you and me drink drinks|||di3naa2dii23ta
713||dò:jada:gowhtǐ:sgó|Ꮩ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏙᏣᏓᎪᏩᏘᏍᎪᎢ|dò:jada:gowhtǐ:sgóɂi|They and I are often seeing each other|||doo1ja2daa2gowh2tii23sgo3-i
714|||ᏍᏗ²-|Ꭰ̣²Ꮣ||ᏍᏓᏓ|sdada|Let you both say|||sda2da
715|||Ꮩ¹Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᏙᎩᏂᎧᎭ|dò:gini:káha|He and I have living things|||doo1gi2nii2ka3ha
716|||Ꮶ¹Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏦᏥᎭᏗᏔ|wijò:ja:dǐ:ta|Let them and me drink drinks|||wi2joo1jaa2dii23ta
717||dò:sdada:gowhtǐ:sgó|Ꮩ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏙᏍᏓᏓᎪᏩᏘᏍᎪᎢ|dò:sdada:gowhtǐ:sgóɂi|He and I are often seeing each other|||doo1sda2daa2gowh2tii23sgo3-i
718|||Ꭲ¹Ꮵ²-|Ꭰ̣²Ꮣ||ᎢᏣᏓ|ì:jada|Let you all say|||ii1ja2da
719|||Ꮧ̣²Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏗᏂᎭᏗᏔ|widina:dǐ:ta|Let them drink drinks|||wi2di2naa2dii23ta
720|||Ꭰ¹Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎠᏓᎪᏩᏘᎭ|à:da:gowhtíha|He is seeing himself|||aa1daa2gowh2ti3ha
721|||Ꮳ̣²-, Ꮳ̣²-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏣᎦᏙᏍᏓ|jaktǒ:sdā|He recently looked at you|||ja2ktoo23sda2
722||ù:dadu:lv:hv̌|Ꭴ¹Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎤᏓᏚᎸᎲᎢ|ù:dadu:lv:hv̌:ɂi|He wanted himself a while ago|||uu1da2duu2lvv2hvv23-i
723|||Ꮧ̣²Ꭹ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᎦᏚᎩᏍᏗ|digatǔ:gî:sdi|For all of us to drink alcoholic drinks|||di2ga2tuu23gii32sdi
724|||Ꮧ̣²Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏙᏗ||ᏗᏣᏓᎦᏙᏍᏙᏗ|dijadaktǒ:sdóhdi|For you all to look at each other|||di2ja2da2ktoo23sdoh3di
725|||Ꮶ¹ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏦᏍᏗᎭᏗᏔ|wijò:sda:dǐ:ta|Let him and me drink drinks|||wi2joo1sdaa2dii23ta
726|||Ꭽ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎭᏓᎪᏩᏘᎭ|hada:gowhtíha|You are seeing yourself|||haa2daa2gowh2ti3ha
